#options: 1280x720 fps=19/1 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0x111 me=hex subme=5 brdo=0 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 chroma_qp_offset=0 threads=1 nr=0 decimate=1 mbaff=0 bframes=0 keyint=250 keyint_min=25 scenecut=40 rc=abr bitrate=10000 ratetol=1.0 rceq='blurCplx^(1-qComp)' qcomp=0.60 qpmin=10 qpmax=51 qpstep=4 ip_ratio=1.40
in:204 out:204 type:P q:10.00 itex:1257 ptex:4310 mv:726 misc:499 imb:18 pmb:60 smb:3522 d:-;
in:205 out:205 type:P q:10.00 itex:1078 ptex:4560 mv:692 misc:502 imb:15 pmb:62 smb:3523 d:-;
in:206 out:206 type:P q:10.00 itex:10404 ptex:2492 mv:1179 misc:493 imb:18 pmb:65 smb:3517 d:-;
in:207 out:207 type:P q:10.00 itex:141 ptex:8269 mv:1018 misc:580 imb:10 pmb:116 smb:3474 d:-;
in:208 out:208 type:P q:10.00 itex:3283 ptex:6786 mv:1290 misc:577 imb:10 pmb:113 smb:3477 d:-;
in:209 out:209 type:P q:10.00 itex:5503 ptex:5274 mv:1575 misc:568 imb:22 pmb:91 smb:3487 d:-;
in:210 out:210 type:P q:10.00 itex:1498 ptex:8019 mv:1255 misc:620 imb:12 pmb:129 smb:3459 d:-;
in:211 out:211 type:P q:10.00 itex:63 ptex:8068 mv:1013 misc:616 imb:12 pmb:134 smb:3454 d:-;
in:212 out:212 type:P q:10.00 itex:1126 ptex:6707 mv:1376 misc:583 imb:24 pmb:97 smb:3479 d:-;
in:213 out:213 type:P q:10.00 itex:590 ptex:6187 mv:1141 misc:658 imb:18 pmb:140 smb:3442 d:-;
in:214 out:214 type:P q:10.00 itex:3891 ptex:10788 mv:1385 misc:680 imb:15 pmb:151 smb:3434 d:-;
in:215 out:215 type:P q:10.00 itex:3823 ptex:10612 mv:1669 misc:704 imb:32 pmb:140 smb:3428 d:-;
in:216 out:216 type:P q:10.00 itex:6316 ptex:8606 mv:1672 misc:710 imb:32 pmb:135 smb:3433 d:-;
in:217 out:217 type:P q:10.00 itex:2135 ptex:5307 mv:1089 misc:693 imb:19 pmb:144 smb:3437 d:-;
in:218 out:218 type:P q:10.00 itex:7196 ptex:7977 mv:1596 misc:775 imb:39 pmb:143 smb:3418 d:-;
in:219 out:219 type:P q:10.00 itex:11514 ptex:7035 mv:1749 misc:790 imb:40 pmb:159 smb:3401 d:-;
in:220 out:220 type:P q:10.00 itex:5189 ptex:5522 mv:1427 misc:838 imb:36 pmb:187 smb:3377 d:-;
in:221 out:221 type:P q:10.00 itex:8882 ptex:7075 mv:1867 misc:768 imb:48 pmb:137 smb:3415 d:-;
in:222 out:222 type:P q:10.00 itex:5882 ptex:4334 mv:1378 misc:726 imb:36 pmb:133 smb:3431 d:-;
in:223 out:223 type:P q:10.00 itex:7573 ptex:9340 mv:1740 misc:827 imb:39 pmb:163 smb:3398 d:-;
in:224 out:224 type:P q:10.00 itex:8176 ptex:11223 mv:1681 misc:840 imb:48 pmb:141 smb:3411 d:-;
in:225 out:225 type:P q:10.00 itex:7528 ptex:8537 mv:1707 misc:780 imb:49 pmb:136 smb:3415 d:-;
in:226 out:226 type:P q:10.00 itex:12364 ptex:7428 mv:1573 misc:771 imb:50 pmb:139 smb:3411 d:-;
in:227 out:227 type:P q:10.00 itex:11149 ptex:6455 mv:1815 misc:821 imb:61 pmb:128 smb:3411 d:-;
in:228 out:228 type:P q:10.00 itex:12417 ptex:4791 mv:1685 misc:699 imb:51 pmb:79 smb:3470 d:-;
in:229 out:229 type:P q:10.00 itex:32093 ptex:11796 mv:2511 misc:704 imb:70 pmb:79 smb:3451 d:-;
in:230 out:230 type:P q:10.00 itex:34565 ptex:14470 mv:2864 misc:821 imb:85 pmb:78 smb:3437 d:-;
in:231 out:231 type:P q:10.00 itex:44675 ptex:18229 mv:3474 misc:822 imb:100 pmb:92 smb:3408 d:-;
in:232 out:232 type:P q:10.00 itex:36594 ptex:26103 mv:3400 misc:863 imb:89 pmb:114 smb:3397 d:-;
